Rep	JarID	Picture	Count	very_small	pinpricks_present	clouds_present	image_quadrant	Area_counted	Area_unit	Notes	zoosp_dens_perimage
Rep5	18	11	0	FALSE	FALSE	FALSE	10	0.16651143	mm2		0
Rep5	18	12	4	FALSE	FALSE	FALSE	10	0.16651143	mm2		24.0223749204484
Rep5	18	13	12	FALSE	FALSE	FALSE	10	0.16651143	mm2		72.0671247613452
Rep5	18	14	28	FALSE	FALSE	FALSE	10	0.16651143	mm2		168.156624443139
Rep5	18	15	40	FALSE	FALSE	FALSE	10	0.16651143	mm2		240.223749204484
Rep5	18	16	0	FALSE	FALSE	FALSE	10	0.16651143	mm2		0
Rep5	17	1	0	FALSE	FALSE	FALSE	10	0.16651143	mm2		0
Rep5	17	2	0	FALSE	FALSE	FALSE	10	0.16651143	mm2		0
Rep5	17	3	0	FALSE	FALSE	FALSE	10	0.16651143	mm2		0
Rep5	17	4	0	FALSE	FALSE	FALSE	10	0.16651143	mm2		0
Rep5	17	5	0	FALSE	FALSE	FALSE	10	0.16651143	mm2		0
Rep5	17	6	0	FALSE	FALSE	FALSE	10	0.16651143	mm2		0
Rep5	17	7	0	FALSE	FALSE	FALSE	10	0.16651143	mm2		0
Rep5	17	8	0	FALSE	FALSE	FALSE	10	0.16651143	mm2		0
Rep5	17	9	0	FALSE	FALSE	FALSE	10	0.16651143	mm2		0
Rep5	17	10	0	FALSE	FALSE	FALSE	10	0.16651143	mm2		0
Rep5	17	11	0	FALSE	FALSE	FALSE	10	0.16651143	mm2		0
Rep5	17	12	0	FALSE	FALSE	FALSE	10	0.16651143	mm2		0
Rep6	7	1	0	FALSE	FALSE	FALSE	10	0.16651143	mm2		0
Rep6	7	2	0	FALSE	FALSE	FALSE	10	0.16651143	mm2		0
Rep6	7	3	0	FALSE	FALSE	FALSE	10	0.16651143	mm2		0
Rep6	7	4	0	FALSE	FALSE	FALSE	10	0.16651143	mm2		0
Rep6	7	5	0	FALSE	FALSE	FALSE	10	0.16651143	mm2		0
Rep6	7	6	0	FALSE	FALSE	FALSE	10	0.16651143	mm2		0
Rep6	7	7	0	FALSE	FALSE	FALSE	10	0.16651143	mm2		0
Rep6	7	8	0	FALSE	FALSE	FALSE	10	0.16651143	mm2		0
Rep6	7	9	0	FALSE	FALSE	FALSE	10	0.16651143	mm2		0
Rep6	7	10	0	FALSE	FALSE	FALSE	10	0.16651143	mm2		0
Rep6	7	11	0	FALSE	FALSE	FALSE	10	0.16651143	mm2		0
Rep6	7	12	0	FALSE	FALSE	FALSE	10	0.16651143	mm2		0
Rep6	7	13	0	FALSE	FALSE	FALSE	10	0.16651143	mm2		0
Rep6	7	14	0	FALSE	FALSE	FALSE	10	0.16651143	mm2		0
Rep6	7	15	0	FALSE	FALSE	FALSE	10	0.16651143	mm2		0
Rep6	16	1	0	FALSE	FALSE	FALSE	10	0.16651143	mm2		0
Rep6	16	2	0	FALSE	FALSE	FALSE	10	0.16651143	mm2		0
Rep6	16	3	0	FALSE	FALSE	FALSE	10	0.16651143	mm2		0
Rep6	16	4	0	FALSE	FALSE	FALSE	10	0.16651143	mm2		0
Rep6	16	5	0	FALSE	FALSE	FALSE	10	0.16651143	mm2		0
Rep6	16	6	0	FALSE	FALSE	FALSE	10	0.16651143	mm2		0
Rep6	16	7	0	FALSE	FALSE	FALSE	10	0.16651143	mm2		0
Rep6	16	8	0	FALSE	FALSE	FALSE	10	0.16651143	mm2		0
Rep6	16	9	0	FALSE	FALSE	FALSE	10	0.16651143	mm2		0
Rep6	16	10	0	FALSE	FALSE	FALSE	10	0.16651143	mm2		0
Rep6	16	11	0	FALSE	FALSE	FALSE	10	0.16651143	mm2		0
Rep6	16	12	0	FALSE	FALSE	FALSE	10	0.16651143	mm2		0
Rep6	16	13	0	FALSE	FALSE	FALSE	10	0.16651143	mm2		0
Rep6	16	14	0	FALSE	FALSE	FALSE	10	0.16651143	mm2		0
Rep6	19	1	0	FALSE	FALSE	FALSE	10	0.16651143	mm2		0
Rep6	19	2	0	FALSE	FALSE	FALSE	10	0.16651143	mm2		0
Rep6	19	3	0	FALSE	FALSE	FALSE	10	0.16651143	mm2		0
Rep6	19	4	0	FALSE	FALSE	FALSE	10	0.16651143	mm2		0
Rep6	19	5	0	FALSE	FALSE	FALSE	10	0.16651143	mm2		0
Rep6	19	6	0	FALSE	FALSE	FALSE	10	0.16651143	mm2		0
Rep6	19	7	0	FALSE	FALSE	FALSE	10	0.16651143	mm2		0
Rep6	19	8	0	FALSE	FALSE	FALSE	10	0.16651143	mm2		0
Rep6	19	9	0	FALSE	FALSE	FALSE	10	0.16651143	mm2		0
Rep6	19	10	0	FALSE	FALSE	FALSE	10	0.16651143	mm2		0
Rep6	19	11	0	FALSE	FALSE	FALSE	10	0.16651143	mm2		0
Rep6	19	12	0	FALSE	FALSE	FALSE	10	0.16651143	mm2		0
Rep6	19	13	0	FALSE	FALSE	FALSE	10	0.16651143	mm2		0
Rep6	19	14	0	FALSE	FALSE	FALSE	10	0.16651143	mm2		0
Rep6	19	15	0	FALSE	FALSE	FALSE	10	0.16651143	mm2		0
Rep6	19	15	0	FALSE	FALSE	FALSE	10	0.16651143	mm2		0
Rep6	20	1	0	FALSE	FALSE	FALSE	10	0.16651143	mm2	MORE RESIDUAL STAINING THAN NORMAL, BUT NO SPORANGIA	0
Rep6	20	2	0	FALSE	FALSE	FALSE	10	0.16651143	mm2		0
Rep6	20	3	0	FALSE	FALSE	FALSE	10	0.16651143	mm2		0
Rep6	20	4	0	FALSE	FALSE	FALSE	10	0.16651143	mm2		0
Rep6	20	5	0	FALSE	FALSE	FALSE	10	0.16651143	mm2		0
Rep6	20	6	0	FALSE	FALSE	FALSE	10	0.16651143	mm2		0
Rep6	20	7	0	FALSE	FALSE	FALSE	10	0.16651143	mm2		0
Rep6	20	8	0	FALSE	FALSE	FALSE	10	0.16651143	mm2		0
Rep6	20	9	0	FALSE	FALSE	FALSE	10	0.16651143	mm2		0
Rep6	20	10	0	FALSE	FALSE	FALSE	10	0.16651143	mm2		0
Rep6	20	11	0	FALSE	FALSE	FALSE	10	0.16651143	mm2		0
Rep6	20	12	0	FALSE	FALSE	FALSE	10	0.16651143	mm2		0
Rep6	20	13	0	FALSE	FALSE	FALSE	10	0.16651143	mm2		0
Rep6	20	14	0	FALSE	FALSE	FALSE	10	0.16651143	mm2		0
Rep6	20	15	0	FALSE	FALSE	FALSE	10	0.16651143	mm2		0
Rep6	20	16	0	FALSE	FALSE	FALSE	10	0.16651143	mm2	POTENTIALLY ONE, BUT STAINED TOO DARK TO BE A TRUE HIT	0
Rep6	22	1	19	FALSE	FALSE	FALSE	10	0.16651143	mm2		114.10628087213
Rep6	22	2	14	FALSE	FALSE	FALSE	10	0.16651143	mm2		84.0783122215694
Rep6	22	3	19	FALSE	FALSE	FALSE	10	0.16651143	mm2	COULD BE MORE, PRETTY SURE ITS JUST RESIDUAL BACTERIA STAINING	114.10628087213
Rep6	22	4	49	TRUE	FALSE	FALSE	10	0.16651143	mm2		294.274092775493
Rep6	22	5	16	TRUE	FALSE	FALSE	10	0.16651143	mm2		96.0894996817936
Rep6	22	6	33	TRUE	FALSE	FALSE	10	0.16651143	mm2		198.184593093699
Rep6	22	7	0	FALSE	FALSE	FALSE	10	0.16651143	mm2		0
Rep6	22	8	0	FALSE	FALSE	FALSE	10	0.16651143	mm2		0
Rep6	22	9	9	FALSE	FALSE	FALSE	10	0.16651143	mm2		54.0503435710089
Rep6	22	10	18	FALSE	FALSE	FALSE	10	0.16651143	mm2		108.100687142018
Rep6	22	11	114	FALSE	FALSE	TRUE	10	0.16651143	mm2		684.63768523278
Rep6	22	12	246	FALSE	FALSE	FALSE	10	0.16651143	mm2		1477.37605760758
Rep6	22	14	0	FALSE	FALSE	FALSE	10	0.16651143	mm2		0
Rep6	22	15	33	FALSE	FALSE	FALSE	10	0.16651143	mm2		198.184593093699
Rep6	23	1	0	FALSE	FALSE	FALSE	10	0.16651143	mm2		0
Rep6	23	2	0	FALSE	FALSE	FALSE	10	0.16651143	mm2		0
Rep6	23	3	0	FALSE	FALSE	FALSE	10	0.16651143	mm2		0
Rep6	23	4	0	FALSE	FALSE	FALSE	10	0.16651143	mm2		0
Rep6	23	5	0	FALSE	FALSE	FALSE	10	0.16651143	mm2		0
Rep6	23	6	0	FALSE	FALSE	FALSE	10	0.16651143	mm2		0
Rep6	23	7	0	FALSE	FALSE	FALSE	10	0.16651143	mm2		0
Rep6	23	8	0	FALSE	FALSE	FALSE	10	0.16651143	mm2		0
Rep6	23	9	0	FALSE	FALSE	FALSE	10	0.16651143	mm2		0
Rep6	23	10	0	FALSE	FALSE	FALSE	10	0.16651143	mm2		0
Rep6	23	11	0	FALSE	FALSE	FALSE	10	0.16651143	mm2		0
Rep6	23	12	0	FALSE	FALSE	FALSE	10	0.16651143	mm2		0
Rep6	23	13	0	FALSE	FALSE	FALSE	10	0.16651143	mm2		0
Rep6	23	14	0	FALSE	FALSE	FALSE	10	0.16651143	mm2		0
Rep6	27	1	0	FALSE	FALSE	FALSE	10	0.16651143	mm2		0
Rep6	27	2	0	FALSE	FALSE	FALSE	10	0.16651143	mm2		0
Rep6	27	3	0	FALSE	FALSE	FALSE	10	0.16651143	mm2		0
Rep6	27	4	0	FALSE	FALSE	FALSE	10	0.16651143	mm2		0
Rep6	27	5	0	FALSE	FALSE	FALSE	10	0.16651143	mm2		0
Rep6	27	6	0	FALSE	FALSE	FALSE	10	0.16651143	mm2		0
Rep6	27	7	0	FALSE	FALSE	FALSE	10	0.16651143	mm2		0
Rep6	27	8	0	FALSE	FALSE	FALSE	10	0.16651143	mm2		0
Rep6	27	9	0	FALSE	FALSE	FALSE	10	0.16651143	mm2		0
Rep6	27	10	0	FALSE	FALSE	FALSE	10	0.16651143	mm2		0
Rep6	27	11	0	FALSE	FALSE	FALSE	10	0.16651143	mm2		0
Rep6	27	12	0	FALSE	FALSE	FALSE	10	0.16651143	mm2		0
Rep6	27	13	0	FALSE	FALSE	FALSE	10	0.16651143	mm2		0
Rep6	27	14	0	FALSE	FALSE	FALSE	10	0.16651143	mm2		0
Rep6	27	15	0	FALSE	FALSE	FALSE	10	0.16651143	mm2		0
Rep7	13	1	0	FALSE	FALSE	FALSE	10	0.16651143	mm2		0
Rep7	13	2	0	FALSE	FALSE	FALSE	10	0.16651143	mm2		0
Rep7	13	3	0	FALSE	FALSE	FALSE	10	0.16651143	mm2		0
Rep7	13	4	0	FALSE	FALSE	FALSE	10	0.16651143	mm2		0
Rep7	13	5	0	FALSE	FALSE	FALSE	10	0.16651143	mm2		0
Rep7	13	6	0	FALSE	FALSE	FALSE	10	0.16651143	mm2		0
Rep7	13	7	0	FALSE	FALSE	FALSE	10	0.16651143	mm2		0
Rep7	13	8	0	FALSE	FALSE	FALSE	10	0.16651143	mm2		0
Rep7	13	9	0	FALSE	FALSE	FALSE	10	0.16651143	mm2		0
Rep7	13	10	0	FALSE	FALSE	FALSE	10	0.16651143	mm2		0
Rep7	13	11	0	FALSE	FALSE	FALSE	10	0.16651143	mm2		0
Rep7	13	12	0	FALSE	FALSE	FALSE	10	0.16651143	mm2		0
Rep7	13	13	0	FALSE	FALSE	FALSE	10	0.16651143	mm2		0
Rep7	13	14	0	FALSE	FALSE	FALSE	10	0.16651143	mm2		0
Rep7	13	15	0	FALSE	FALSE	FALSE	10	0.16651143	mm2		0
Rep7	13	16	0	FALSE	FALSE	FALSE	10	0.16651143	mm2		0
Rep7	15	1	0	FALSE	FALSE	FALSE	10	0.16651143	mm2	FOR THIS JAR THINGS ARE HARD TO TELL WHATS GOING ON. I THINK ITS JUST BACTERIA STAINGING BUT COULD BE VERY VERY SMALL SPORANGIA	0
Rep7	15	2	0	FALSE	FALSE	FALSE	10	0.16651143	mm2		0
Rep7	15	3	0	TRUE	TRUE	FALSE	10	0.16651143	mm2	REALLY HARD TO TELL ON THIS ONE	0
Rep7	15	4	0	TRUE	FALSE	FALSE	10	0.16651143	mm2		0
Rep7	15	5	0	FALSE	FALSE	FALSE	10	0.16651143	mm2		0
Rep7	15	6	0	FALSE	FALSE	FALSE	10	0.16651143	mm2		0
Rep7	15	7	0	FALSE	FALSE	FALSE	10	0.16651143	mm2		0
Rep7	15	8	0	FALSE	FALSE	FALSE	10	0.16651143	mm2		0
Rep7	15	9	0	FALSE	FALSE	FALSE	10	0.16651143	mm2		0
Rep7	15	10	0	FALSE	FALSE	FALSE	10	0.16651143	mm2		0
Rep7	15	11	0	FALSE	FALSE	FALSE	10	0.16651143	mm2		0
Rep7	15	12	0	FALSE	FALSE	FALSE	10	0.16651143	mm2		0
Rep7	15	13	0	FALSE	FALSE	FALSE	10	0.16651143	mm2		0
Rep7	15	14	0	FALSE	FALSE	FALSE	10	0.16651143	mm2		0
Rep7	15	15	16	FALSE	FALSE	FALSE	10	0.16651143	mm2		96.0894996817936
Rep7	15	16	0	FALSE	FALSE	FALSE	10	0.16651143	mm2		0
Rep7	15	17	0	FALSE	FALSE	FALSE	10	0.16651143	mm2		0
Rep7	15	18	23	FALSE	FALSE	FALSE	10	0.16651143	mm2	MANY STAINED SO LIGHT, HARD TO REALLY TELL WHATS GOING  ON	138.128655792578
Rep7	15	19	5	FALSE	FALSE	FALSE	10	0.16651143	mm2		30.0279686505605
Rep7	15	20	0	FALSE	FALSE	FALSE	10	0.16651143	mm2		0
Rep7	15	21	0	FALSE	FALSE	FALSE	10	0.16651143	mm2	SOME LIGHT STAINGING, SPORANGIA SHAPED BUT LACKING THE RING	0
Rep7	17	1	0	FALSE	FALSE	FALSE	10	0.16651143	mm2	"SPLATTERED" SPORANGIA IN THIS SET	0
Rep7	17	2	0	FALSE	FALSE	FALSE	10	0.16651143	mm2		0
Rep7	17	3	125	FALSE	FALSE	FALSE	10	0.16651143	mm2		750.699216264013
Rep7	17	4	87	FALSE	FALSE	FALSE	10	0.16651143	mm2		522.486654519753
Rep7	17	5	0	FALSE	FALSE	FALSE	10	0.16651143	mm2		0
Rep7	17	6	31	FALSE	FALSE	FALSE	10	0.16651143	mm2		186.173405633475
Rep7	17	7	89	FALSE	TRUE	FALSE	10	0.16651143	mm2		534.497841979977
Rep7	17	8	0	FALSE	FALSE	FALSE	10	0.16651143	mm2		0
Rep7	17	9	0	FALSE	TRUE	TRUE	10	0.16651143	mm2		0
Rep7	17	10	0	FALSE	FALSE	FALSE	10	0.16651143	mm2		0
Rep7	17	11	0	FALSE	FALSE	FALSE	10	0.16651143	mm2		0
Rep7	17	12	0	FALSE	TRUE	FALSE	10	0.16651143	mm2	BABY SPORANGIA???	0
Rep7	17	13	170	FALSE	FALSE	FALSE	10	0.16651143	mm2		1020.95093411906
Rep7	17	14	0	FALSE	FALSE	FALSE	10	0.16651143	mm2		0
Rep7	17	15	0	FALSE	FALSE	FALSE	10	0.16651143	mm2		0
Rep7	17	16	88	FALSE	FALSE	FALSE	10	0.16651143	mm2		528.492248249865
Rep7	19	1	0	FALSE	FALSE	FALSE	10	0.16651143	mm2		0
Rep7	19	2	0	FALSE	FALSE	FALSE	10	0.16651143	mm2		0
Rep7	19	3	0	FALSE	FALSE	FALSE	10	0.16651143	mm2		0
Rep7	19	4	0	FALSE	FALSE	FALSE	10	0.16651143	mm2		0
Rep7	19	5	0	FALSE	FALSE	FALSE	10	0.16651143	mm2		0
Rep7	19	6	0	FALSE	FALSE	FALSE	10	0.16651143	mm2		0
Rep7	19	7	0	FALSE	FALSE	FALSE	10	0.16651143	mm2		0
Rep7	19	8	0	FALSE	FALSE	FALSE	10	0.16651143	mm2		0
Rep7	19	9	0	FALSE	FALSE	FALSE	10	0.16651143	mm2		0
Rep7	19	10	0	FALSE	FALSE	FALSE	10	0.16651143	mm2		0
Rep7	19	11	0	FALSE	FALSE	FALSE	10	0.16651143	mm2		0
Rep7	19	12	0	FALSE	FALSE	FALSE	10	0.16651143	mm2		0
Rep7	19	13	0	FALSE	FALSE	FALSE	10	0.16651143	mm2		0
Rep7	19	14	0	FALSE	FALSE	FALSE	10	0.16651143	mm2		0
Rep7	19	15	0	FALSE	FALSE	FALSE	10	0.16651143	mm2		0
Rep7	22	1	0	FALSE	FALSE	FALSE	10	0.16651143	mm2		0
Rep7	22	2	0	FALSE	FALSE	FALSE	10	0.16651143	mm2		0
Rep7	22	3	0	FALSE	FALSE	FALSE	10	0.16651143	mm2		0
Rep7	22	4	0	FALSE	FALSE	FALSE	10	0.16651143	mm2		0
Rep7	22	5	0	FALSE	TRUE	FALSE	10	0.16651143	mm2		0
Rep7	22	6	0	FALSE	FALSE	FALSE	10	0.16651143	mm2		0
Rep7	22	7	0	FALSE	FALSE	FALSE	10	0.16651143	mm2		0
Rep7	22	8	0	FALSE	FALSE	FALSE	10	0.16651143	mm2		0
Rep7	22	9	0	FALSE	FALSE	FALSE	10	0.16651143	mm2		0
Rep7	22	10	0	FALSE	FALSE	FALSE	10	0.16651143	mm2		0
Rep7	22	11	0	FALSE	TRUE	FALSE	10	0.16651143	mm2		0
Rep7	22	12	0	FALSE	FALSE	FALSE	10	0.16651143	mm2		0
Rep7	22	13	0	FALSE	FALSE	FALSE	10	0.16651143	mm2		0
Rep7	22	14	0	FALSE	FALSE	FALSE	10	0.16651143	mm2		0
Rep7	22	15	0	FALSE	FALSE	FALSE	10	0.16651143	mm2		0
Rep7	23	1	0	FALSE	FALSE	FALSE	10	0.16651143	mm2		0
Rep7	23	2	0	FALSE	FALSE	FALSE	10	0.16651143	mm2		0
Rep7	23	3	0	FALSE	FALSE	FALSE	10	0.16651143	mm2		0
Rep7	23	4	0	FALSE	FALSE	FALSE	10	0.16651143	mm2		0
Rep7	23	5	0	FALSE	FALSE	FALSE	10	0.16651143	mm2		0
Rep7	23	6	0	FALSE	FALSE	FALSE	10	0.16651143	mm2		0
Rep7	23	7	0	FALSE	FALSE	FALSE	10	0.16651143	mm2		0
Rep7	23	8	0	FALSE	FALSE	FALSE	10	0.16651143	mm2		0
Rep7	23	9	0	FALSE	FALSE	FALSE	10	0.16651143	mm2		0
Rep7	23	10	0	FALSE	FALSE	FALSE	10	0.16651143	mm2		0
Rep7	23	11	0	FALSE	FALSE	FALSE	10	0.16651143	mm2		0
Rep7	23	12	0	FALSE	FALSE	FALSE	10	0.16651143	mm2		0
Rep7	23	13	0	FALSE	FALSE	FALSE	10	0.16651143	mm2		0
Rep7	23	14	0	FALSE	FALSE	FALSE	10	0.16651143	mm2		0
Rep7	23	15	0	FALSE	FALSE	FALSE	10	0.16651143	mm2		0
Rep7	27	1	0	FALSE	FALSE	FALSE	10	0.16651143	mm2		0
Rep7	27	2	0	FALSE	FALSE	FALSE	10	0.16651143	mm2		0
Rep7	27	3	0	FALSE	FALSE	FALSE	10	0.16651143	mm2		0
Rep7	27	4	0	FALSE	FALSE	FALSE	10	0.16651143	mm2		0
Rep7	27	5	0	FALSE	FALSE	FALSE	10	0.16651143	mm2		0
Rep7	27	6	0	FALSE	FALSE	FALSE	10	0.16651143	mm2		0
Rep7	27	7	0	FALSE	FALSE	FALSE	10	0.16651143	mm2		0
Rep7	27	8	0	FALSE	FALSE	FALSE	10	0.16651143	mm2		0
Rep7	27	9	0	FALSE	FALSE	FALSE	10	0.16651143	mm2		0
Rep7	27	10	0	FALSE	FALSE	FALSE	10	0.16651143	mm2		0
Rep7	27	11	0	FALSE	FALSE	FALSE	10	0.16651143	mm2		0
Rep7	27	12	0	FALSE	FALSE	FALSE	10	0.16651143	mm2		0
Rep7	27	13	0	FALSE	FALSE	FALSE	10	0.16651143	mm2		0
Rep7	27	14	0	FALSE	FALSE	FALSE	10	0.16651143	mm2		0
Rep7	27	15	0	FALSE	FALSE	FALSE	10	0.16651143	mm2		0
Rep8	1	1	0	FALSE	FALSE	FALSE	10	0.16651143	mm2		0
Rep8	1	2	0	FALSE	FALSE	FALSE	10	0.16651143	mm2		0
Rep8	1	3	0	FALSE	FALSE	FALSE	10	0.16651143	mm2		0
Rep8	1	4	0	FALSE	FALSE	FALSE	10	0.16651143	mm2		0
Rep8	1	5	0	FALSE	FALSE	FALSE	10	0.16651143	mm2		0
Rep8	1	6	0	FALSE	FALSE	FALSE	10	0.16651143	mm2		0
Rep8	1	7	0	FALSE	FALSE	FALSE	10	0.16651143	mm2		0
Rep8	1	8	0	FALSE	FALSE	FALSE	10	0.16651143	mm2		0
Rep8	1	9	0	FALSE	FALSE	FALSE	10	0.16651143	mm2		0
Rep8	1	10	0	FALSE	FALSE	FALSE	10	0.16651143	mm2		0
Rep8	1	11	0	FALSE	FALSE	FALSE	10	0.16651143	mm2		0
Rep8	1	12	0	FALSE	FALSE	FALSE	10	0.16651143	mm2		0
Rep8	1	13	0	FALSE	FALSE	FALSE	10	0.16651143	mm2		0
Rep8	1	14	0	FALSE	FALSE	FALSE	10	0.16651143	mm2		0
Rep8	1	15	0	FALSE	FALSE	FALSE	10	0.16651143	mm2		0
Rep8	1	16	0	FALSE	FALSE	FALSE	10	0.16651143	mm2		0
Rep8	2	1	0	FALSE	FALSE	FALSE	10	0.16651143	mm2		0
Rep8	2	2	0	FALSE	FALSE	FALSE	10	0.16651143	mm2		0
Rep8	2	3	0	FALSE	FALSE	FALSE	10	0.16651143	mm2		0
Rep8	2	4	0	FALSE	FALSE	FALSE	10	0.16651143	mm2		0
Rep8	2	5	0	FALSE	FALSE	FALSE	10	0.16651143	mm2		0
Rep8	2	6	2	FALSE	FALSE	FALSE	10	0.16651143	mm2		12.0111874602242
Rep8	2	7	0	FALSE	FALSE	FALSE	10	0.16651143	mm2		0
Rep8	2	8	0	FALSE	FALSE	FALSE	10	0.16651143	mm2		0
Rep8	2	9	8	FALSE	FALSE	FALSE	10	0.16651143	mm2		48.0447498408968
Rep8	2	10	0	FALSE	FALSE	FALSE	10	0.16651143	mm2		0
Rep8	2	11	0	FALSE	FALSE	FALSE	10	0.16651143	mm2		0
Rep8	2	12	0	FALSE	FALSE	FALSE	10	0.16651143	mm2		0
Rep8	2	13	0	FALSE	FALSE	FALSE	10	0.16651143	mm2		0
Rep8	2	14	0	FALSE	FALSE	FALSE	10	0.16651143	mm2		0
Rep8	2	15	0	FALSE	FALSE	FALSE	10	0.16651143	mm2		0
Rep8	3	1	0	FALSE	FALSE	FALSE	10	0.16651143	mm2		0
Rep8	3	2	0	FALSE	FALSE	FALSE	10	0.16651143	mm2		0
Rep8	3	3	0	FALSE	FALSE	FALSE	10	0.16651143	mm2		0
Rep8	3	4	0	FALSE	FALSE	FALSE	10	0.16651143	mm2		0
Rep8	3	5	0	FALSE	FALSE	FALSE	10	0.16651143	mm2		0
Rep8	3	6	0	FALSE	FALSE	FALSE	10	0.16651143	mm2		0
Rep8	3	7	0	FALSE	FALSE	FALSE	10	0.16651143	mm2		0
Rep8	3	8	0	FALSE	FALSE	FALSE	10	0.16651143	mm2		0
Rep8	3	9	0	FALSE	FALSE	FALSE	10	0.16651143	mm2		0
Rep8	3	10	0	FALSE	FALSE	FALSE	10	0.16651143	mm2		0
Rep8	3	11	0	FALSE	FALSE	FALSE	10	0.16651143	mm2		0
Rep8	3	12	0	FALSE	FALSE	FALSE	10	0.16651143	mm2		0
Rep8	3	13	0	FALSE	FALSE	FALSE	10	0.16651143	mm2		0
Rep8	3	14	0	FALSE	FALSE	FALSE	10	0.16651143	mm2		0
Rep8	6	1	0	FALSE	FALSE	FALSE	10	0.16651143	mm2		0
Rep8	6	2	0	FALSE	FALSE	FALSE	10	0.16651143	mm2		0
Rep8	6	3	0	FALSE	FALSE	FALSE	10	0.16651143	mm2		0
Rep8	6	4	0	FALSE	FALSE	FALSE	10	0.16651143	mm2		0
Rep8	6	5	0	FALSE	FALSE	FALSE	10	0.16651143	mm2		0
Rep8	6	6	0	FALSE	FALSE	FALSE	10	0.16651143	mm2		0
Rep8	6	7	0	FALSE	TRUE	FALSE	10	0.16651143	mm2		0
Rep8	6	8	0	FALSE	FALSE	FALSE	10	0.16651143	mm2		0
Rep8	6	9	0	FALSE	FALSE	FALSE	10	0.16651143	mm2		0
Rep8	6	10	0	FALSE	FALSE	FALSE	10	0.16651143	mm2		0
Rep8	6	11	4	FALSE	FALSE	FALSE	10	0.16651143	mm2		24.0223749204484
Rep8	6	12	2	FALSE	FALSE	FALSE	10	0.16651143	mm2		12.0111874602242
Rep8	6	13	0	FALSE	FALSE	FALSE	10	0.16651143	mm2		0
Rep8	6	14	0	FALSE	FALSE	FALSE	10	0.16651143	mm2		0
Rep8	6	15	0	FALSE	FALSE	FALSE	10	0.16651143	mm2		0
Rep8	11	1	33	FALSE	FALSE	FALSE	10	0.16651143	mm2		198.184593093699
Rep8	11	2	0	FALSE	FALSE	FALSE	10	0.16651143	mm2		0
Rep8	11	3	0	FALSE	FALSE	FALSE	10	0.16651143	mm2		0
Rep8	11	4	89	FALSE	FALSE	FALSE	10	0.16651143	mm2		534.497841979977
Rep8	11	5	0	FALSE	FALSE	FALSE	10	0.16651143	mm2		0
Rep8	11	6	154	FALSE	FALSE	FALSE	10	0.16651143	mm2		924.861434437264
Rep8	11	7	277	FALSE	FALSE	FALSE	10	0.16651143	mm2		1663.54946324105
Rep8	11	8	61	FALSE	FALSE	FALSE	10	0.16651143	mm2		366.341217536838
Rep8	11	9	47	FALSE	FALSE	FALSE	10	0.16651143	mm2		282.262905315269
Rep8	11	10	22	TRUE	FALSE	FALSE	10	0.16651143	mm2		132.123062062466
Rep8	11	11	405	FALSE	FALSE	FALSE	10	0.16651143	mm2	on these massive layer ones, accuracy is definitely going to drop a little bit	2432.2654606954
Rep8	11	12	0	FALSE	FALSE	FALSE	10	0.16651143	mm2		0
Rep8	11	13	0	FALSE	FALSE	FALSE	10	0.16651143	mm2		0
Rep8	11	14	55	FALSE	FALSE	FALSE	10	0.16651143	mm2		330.307655156166
Rep8	11	15	244	FALSE	FALSE	FALSE	10	0.16651143	mm2		1465.36487014735
Rep8	11	16	0	FALSE	FALSE	FALSE	10	0.16651143	mm2		0
Rep8	11	17	49	FALSE	FALSE	FALSE	10	0.16651143	mm2		294.274092775493
Rep8	11	18	1	FALSE	FALSE	FALSE	10	0.16651143	mm2		6.0055937301121
Rep8	11	19	0	FALSE	FALSE	FALSE	10	0.16651143	mm2		0
Rep8	16	1	0	FALSE	FALSE	FALSE	10	0.16651143	mm2		0
Rep8	16	2	0	FALSE	FALSE	FALSE	10	0.16651143	mm2		0
Rep8	16	3	0	FALSE	FALSE	FALSE	10	0.16651143	mm2		0
Rep8	16	4	0	FALSE	FALSE	FALSE	10	0.16651143	mm2		0
Rep8	16	5	0	FALSE	FALSE	FALSE	10	0.16651143	mm2		0
Rep8	16	6	0	FALSE	FALSE	FALSE	10	0.16651143	mm2		0
Rep8	16	7	0	FALSE	FALSE	FALSE	10	0.16651143	mm2		0
Rep8	16	8	0	FALSE	FALSE	FALSE	10	0.16651143	mm2		0
Rep8	16	9	0	FALSE	FALSE	FALSE	10	0.16651143	mm2		0
Rep8	16	10	0	FALSE	FALSE	FALSE	10	0.16651143	mm2		0
Rep8	16	11	0	FALSE	FALSE	FALSE	10	0.16651143	mm2		0
Rep8	16	12	0	FALSE	FALSE	FALSE	10	0.16651143	mm2		0
Rep8	16	13	0	FALSE	FALSE	FALSE	10	0.16651143	mm2		0
Rep8	16	14	0	FALSE	FALSE	FALSE	10	0.16651143	mm2		0
Rep8	16	15	0	FALSE	FALSE	FALSE	10	0.16651143	mm2		0
Rep8	16	16	0	FALSE	FALSE	FALSE	10	0.16651143	mm2		0
Rep8	24	1	0	FALSE	FALSE	FALSE	10	0.16651143	mm2		0
Rep8	24	2	0	FALSE	FALSE	FALSE	10	0.16651143	mm2		0
Rep8	24	3	3	FALSE	FALSE	FALSE	10	0.16651143	mm2		18.0167811903363
